order_id,customer_id,store_id,order_date,status,payment_method
903170,1434,23,2025-01-08,Completed,QRIS
903171,1388,12,2025-11-12,Pending,Kartu Debit
903172,1014,15,2025-11-24,Cancelled,QRIS
903173,1295,22,2025-06-12,Completed,Kartu Debit
903174,1444,18,2025-12-22,Completed,Kartu Debit
903175,1057,23,2025-08-14,Completed,Tunai
903176,1221,12,2025-06-21,Completed,Kartu Debit
903177,1365,12,2025-05-23,Cancelled,Tunai
903178,1028,13,2025-12-19,Completed,Kartu Debit
903179,1308,16,2025-03-19,Completed,Tunai
903180,1247,20,2025-07-21,Completed,Kartu Debit
903181,1183,21,2025-09-26,Completed,E-Wallet
903182,1211,20,2025-05-06,Completed,Tunai
903183,1171,10,2025-05-20,Cancelled,Tunai
903184,1315,10,2025-09-05,Completed,Kartu Debit
903185,1129,23,2025-01-06,Completed,E-Wallet
903186,1346,24,2025-09-07,Completed,Kartu Kredit
903187,1374,10,2025-05-30,Completed,Kartu Debit
903188,1279,10,2025-04-09,Completed,Tunai
903189,1060,16,2025-01-10,Completed,Kartu Kredit
903190,1101,16,2025-08-29,Pending,QRIS
903191,1425,24,2025-09-21,Completed,Tunai
903192,1188,12,2025-12-24,Completed,QRIS
903193,1309,17,2025-06-05,Completed,Kartu Debit
903194,1302,19,2025-01-21,Pending,Kartu Kredit
903195,1198,11,2025-01-17,Cancelled,E-Wallet
903196,1473,10,2025-09-23,Cancelled,QRIS
903197,1110,10,2025-08-31,Cancelled,E-Wallet
903198,1407,18,2025-08-22,Cancelled,Kartu Kredit
903199,1473,19,2025-10-29,Completed,Kartu Kredit
903200,1276,23,2025-06-19,Completed,Tunai
903201,1431,22,2025-10-28,Completed,E-Wallet
903202,1451,16,2025-01-14,Cancelled,Tunai
903203,1366,13,2025-02-01,Cancelled,Kartu Debit
903204,1290,16,2025-09-10,Completed,Kartu Kredit
903205,1131,18,2025-12-30,Completed,Kartu Debit
903206,1397,23,2025-03-04,Completed,Kartu Kredit
903207,1376,18,2025-09-15,Cancelled,Kartu Debit
903208,1422,21,2025-11-03,Completed,Kartu Debit
903209,1246,21,2025-04-10,Completed,Kartu Kredit
903210,1342,21,2025-05-05,Cancelled,Kartu Kredit
903211,1166,13,2025-10-28,Cancelled,E-Wallet
903212,1166,13,2025-07-25,Completed,QRIS
903213,1051,16,2025-12-16,Completed,Kartu Kredit
903214,1053,17,2025-08-09,Completed,Kartu Debit
903215,1357,17,2025-03-22,Pending,Tunai
903216,1281,20,2025-02-21,Completed,Kartu Kredit
903217,1203,20,2025-04-29,Pending,QRIS
903218,1197,22,2025-08-28,Pending,E-Wallet
903219,1011,16,2025-12-22,Completed,Kartu Debit
903220,1446,17,2025-04-26,Completed,E-Wallet
903221,1225,16,2025-07-27,Completed,Kartu Debit
903222,1092,14,2025-03-22,Cancelled,QRIS
903223,1284,24,2025-02-04,Completed,Tunai
903224,1060,13,2025-07-13,Completed,Tunai
903225,1005,15,2025-03-22,Pending,Kartu Debit
903226,1456,22,2025-05-17,Completed,QRIS
903227,1436,21,2025-10-07,Pending,Kartu Kredit
903228,1127,15,2025-08-09,Completed,QRIS
903229,1186,11,2025-10-27,Completed,Kartu Kredit
903230,1320,17,2025-08-05,Cancelled,E-Wallet
903231,1046,16,2025-05-22,Cancelled,Kartu Kredit
903232,1412,24,2025-08-09,Completed,E-Wallet
903233,1397,17,2025-01-21,Cancelled,Tunai
903234,1354,11,2025-03-27,Pending,Kartu Kredit
903235,1023,22,2025-10-12,Pending,Kartu Debit
903236,1376,24,2025-03-03,Completed,Kartu Kredit
903237,1169,23,2025-12-02,Pending,QRIS
903238,1486,21,2025-04-24,Completed,Tunai
903239,1215,10,2025-03-12,Cancelled,QRIS
903240,1398,14,2025-03-15,Pending,QRIS
903241,1098,16,2025-03-23,Completed,Kartu Kredit
903242,1307,11,2025-03-30,Completed,QRIS
903243,1201,15,2025-09-09,Pending,QRIS
903244,1475,18,2025-10-19,Cancelled,Kartu Kredit
903245,1289,24,2025-06-15,Completed,E-Wallet
903246,1458,21,2025-10-10,Completed,Kartu Kredit
903247,1430,24,2025-07-05,Completed,Kartu Debit
903248,1126,14,2025-01-19,Pending,E-Wallet
903249,1290,18,2025-09-19,Completed,Tunai
903250,1092,15,2025-12-07,Pending,Kartu Kredit
903251,1121,11,2025-03-31,Completed,Kartu Debit
903252,1361,22,2025-06-26,Completed,Kartu Kredit
903253,1152,15,2025-01-10,Completed,Kartu Kredit
903254,1096,13,2025-12-25,Completed,Tunai
903255,1132,17,2025-09-04,Cancelled,E-Wallet
903256,1447,10,2025-06-01,Completed,Tunai
903257,1010,22,2025-02-13,Cancelled,Tunai
903258,1109,19,2025-04-26,Pending,E-Wallet
903259,1395,12,2025-08-22,Completed,Kartu Debit
903260,1177,12,2025-02-17,Completed,Kartu Debit
903261,1091,22,2025-01-09,Cancelled,Kartu Debit
903262,1386,17,2025-01-29,Completed,Tunai
903263,1328,10,2025-03-18,Completed,Kartu Debit
903264,1269,20,2025-02-04,Pending,Tunai
903265,1498,11,2025-02-28,Cancelled,Tunai
903266,1144,17,2025-04-20,Completed,Kartu Kredit
903267,1292,11,2025-12-29,Completed,Tunai
903268,1064,10,2025-01-16,Completed,Kartu Debit
903269,1094,15,2025-02-13,Completed,Kartu Kredit
903270,1324,21,2025-12-10,Completed,Tunai
903271,1482,15,2025-09-21,Cancelled,Kartu Kredit
903272,1151,24,2025-12-21,Pending,Kartu Kredit
903273,1064,19,2025-08-26,Completed,Kartu Debit
903274,1466,14,2025-04-16,Completed,Kartu Debit
903275,1228,13,2025-05-09,Cancelled,E-Wallet
903276,1303,17,2025-11-03,Completed,Kartu Debit
903277,1459,20,2025-11-18,Completed,Tunai
903278,1339,19,2025-11-02,Completed,Kartu Kredit
903279,1407,23,2025-02-16,Completed,QRIS
903280,1415,13,2025-01-26,Completed,E-Wallet
903281,1373,21,2025-07-14,Completed,E-Wallet
903282,1353,13,2025-12-01,Pending,Kartu Debit
903283,1404,19,2025-04-15,Cancelled,Kartu Kredit
903284,1358,14,2025-05-11,Completed,Tunai
903285,1310,23,2025-06-22,Completed,Kartu Kredit
903286,1474,11,2025-01-28,Completed,QRIS
903287,1105,21,2025-12-01,Completed,E-Wallet
903288,1384,18,2025-07-20,Completed,Kartu Kredit
903289,1472,19,2025-07-16,Pending,Tunai
903290,1094,23,2025-09-02,Completed,QRIS
903291,1066,16,2025-09-18,Pending,E-Wallet
903292,1043,21,2025-03-11,Cancelled,Tunai
903293,1321,20,2025-07-11,Completed,Tunai
903294,1308,12,2025-03-21,Completed,Kartu Debit
903295,1402,20,2025-03-19,Completed,Tunai
903296,1279,23,2025-08-13,Pending,Tunai
903297,1341,14,2025-09-13,Completed,Kartu Kredit
903298,1006,24,2025-03-04,Pending,Kartu Debit
903299,1277,17,2025-06-11,Completed,Kartu Debit
903300,1056,10,2025-10-15,Cancelled,Tunai
903301,1219,16,2025-04-10,Completed,Kartu Debit
903302,1246,19,2025-03-17,Completed,Kartu Kredit
903303,1112,17,2025-05-29,Completed,Tunai
903304,1243,12,2025-08-02,Completed,Tunai
903305,1210,16,2025-01-09,Pending,Tunai
903306,1224,15,2025-04-15,Pending,Kartu Kredit
903307,1314,18,2025-05-10,Completed,Kartu Debit
903308,1073,13,2025-09-17,Completed,Tunai
903309,1192,17,2025-10-31,Cancelled,Tunai
903310,1015,24,2025-01-31,Completed,Tunai
903311,1059,17,2025-04-28,Completed,Kartu Debit
903312,1053,12,2025-04-07,Pending,E-Wallet
903313,1104,15,2025-04-10,Cancelled,Kartu Debit
903314,1001,18,2025-09-08,Pending,Kartu Kredit
903315,1239,23,2025-08-06,Completed,QRIS
903316,1256,18,2025-06-16,Completed,QRIS
903317,1187,20,2025-01-24,Completed,E-Wallet
903318,1076,17,2025-09-22,Completed,Kartu Debit
903319,1062,11,2025-08-23,Completed,Kartu Debit
903320,1411,20,2025-06-11,Pending,QRIS
903321,1413,10,2025-07-06,Completed,Kartu Kredit
903322,1233,21,2025-12-24,Completed,Kartu Debit
903323,1210,19,2025-08-01,Completed,E-Wallet
903324,1163,16,2025-10-08,Completed,Tunai
903325,1058,14,2025-10-21,Completed,Kartu Debit
903326,1124,10,2025-08-07,Cancelled,E-Wallet
903327,1217,17,2025-03-24,Completed,Tunai
903328,1377,24,2025-06-17,Completed,QRIS
903329,1343,24,2025-08-15,Completed,E-Wallet
903330,1281,11,2025-01-14,Cancelled,Tunai
903331,1402,17,2025-11-19,Completed,QRIS
903332,1008,18,2025-12-10,Completed,Kartu Kredit
903333,1323,16,2025-08-12,Completed,E-Wallet
903334,1160,15,2025-10-10,Completed,QRIS
903335,1171,16,2025-11-29,Completed,Tunai
903336,1336,16,2025-04-19,Pending,E-Wallet
903337,1114,13,2025-06-28,Completed,Kartu Debit
903338,1364,16,2025-07-25,Cancelled,E-Wallet
903339,1214,17,2025-11-20,Completed,Kartu Debit
903340,1193,11,2025-08-13,Completed,Tunai
903341,1010,13,2025-11-17,Pending,Kartu Debit
903342,1079,15,2025-08-13,Completed,QRIS
903343,1304,18,2025-08-20,Completed,E-Wallet
903344,1328,19,2025-06-08,Completed,Kartu Debit
903345,1119,20,2025-04-23,Completed,Kartu Debit
903346,1435,14,2025-05-15,Completed,Kartu Debit
903347,1379,20,2025-03-15,Pending,Kartu Kredit
903348,1305,18,2025-09-06,Completed,E-Wallet
903349,1414,13,2025-08-16,Completed,Tunai
903350,1347,11,2025-06-09,Completed,Kartu Debit
903351,1181,15,2025-07-17,Completed,Tunai
903352,1131,11,2025-12-19,Completed,Kartu Debit
903353,1181,14,2025-03-09,Cancelled,Kartu Debit
903354,1258,20,2025-02-01,Pending,Kartu Debit
903355,1251,18,2025-02-23,Cancelled,E-Wallet
903356,1210,12,2025-08-18,Completed,Kartu Kredit
903357,1276,17,2025-11-24,Cancelled,Kartu Kredit
903358,1251,15,2025-11-23,Completed,E-Wallet
903359,1225,20,2025-09-14,Completed,E-Wallet
903360,1462,21,2025-12-31,Completed,QRIS
903361,1164,22,2025-12-07,Cancelled,QRIS
903362,1378,24,2025-11-11,Cancelled,Kartu Debit
903363,1289,17,2025-10-06,Completed,Kartu Debit
903364,1434,12,2025-05-01,Cancelled,Kartu Kredit
903365,1074,14,2025-09-11,Pending,Tunai
903366,1075,23,2025-08-07,Cancelled,QRIS
903367,1017,11,2025-06-15,Completed,Tunai
903368,1217,18,2025-07-22,Completed,Kartu Debit
903369,1048,22,2025-07-20,Pending,E-Wallet
903370,1116,17,2025-04-11,Completed,Tunai
903371,1027,15,2025-12-07,Completed,E-Wallet
903372,1230,19,2025-09-25,Cancelled,Tunai
903373,1348,12,2025-06-17,Completed,QRIS
903374,1347,13,2025-10-09,Cancelled,Kartu Debit
903375,1027,10,2025-09-01,Cancelled,Tunai
903376,1428,18,2025-05-04,Completed,Kartu Debit
903377,1020,10,2025-09-13,Cancelled,Kartu Kredit
903378,1097,11,2025-08-16,Completed,QRIS
903379,1301,21,2025-09-14,Completed,Kartu Debit
903380,1298,16,2025-05-16,Completed,QRIS
903381,1047,24,2025-11-13,Cancelled,E-Wallet
903382,1090,22,2025-07-16,Completed,Tunai
903383,1480,13,2025-04-29,Completed,Kartu Kredit
903384,1489,12,2025-04-08,Completed,QRIS
903385,1062,19,2025-10-26,Completed,Kartu Debit
903386,1459,21,2025-01-06,Completed,Kartu Debit
903387,1222,13,2025-07-05,Completed,Kartu Debit
903388,1077,21,2025-04-06,Pending,Kartu Kredit
903389,1229,17,2025-08-16,Completed,QRIS
903390,1443,20,2025-11-16,Pending,Kartu Kredit
903391,1366,11,2025-07-25,Cancelled,Tunai
903392,1133,12,2025-05-15,Completed,E-Wallet
903393,1469,20,2025-04-15,Completed,QRIS
903394,1163,20,2025-01-28,Pending,Kartu Debit
903395,1046,17,2025-01-15,Completed,QRIS
903396,1110,18,2025-04-24,Completed,Tunai
903397,1126,15,2025-08-29,Pending,Kartu Kredit
903398,1467,15,2025-05-29,Completed,Kartu Kredit
903399,1492,12,2025-05-29,Completed,QRIS
903400,1243,15,2025-05-30,Cancelled,Kartu Kredit
903401,1038,22,2025-02-10,Completed,Tunai
903402,1174,19,2025-03-18,Completed,Kartu Debit
903403,1139,19,2025-06-11,Completed,Kartu Kredit
903404,1148,11,2025-02-19,Cancelled,E-Wallet
903405,1255,18,2025-11-03,Cancelled,QRIS
903406,1008,14,2025-02-24,Cancelled,Kartu Debit
903407,1336,23,2025-12-01,Pending,Kartu Kredit
903408,1258,22,2025-07-04,Completed,Kartu Debit
903409,1003,22,2025-10-16,Completed,Kartu Kredit
903410,1168,19,2025-07-23,Pending,Tunai
903411,1180,17,2025-10-20,Completed,Tunai
903412,1079,16,2025-07-23,Pending,QRIS
903413,1178,23,2025-05-18,Completed,Kartu Kredit
903414,1273,21,2025-12-02,Completed,Kartu Kredit
903415,1451,12,2025-04-18,Completed,QRIS
903416,1354,21,2025-04-20,Pending,Kartu Debit
903417,1254,13,2025-03-15,Completed,Kartu Debit
903418,1095,10,2025-08-13,Pending,E-Wallet
903419,1340,15,2025-10-18,Completed,Kartu Debit
903420,1295,15,2025-07-03,Cancelled,Tunai
903421,1233,12,2025-04-24,Pending,QRIS
903422,1336,13,2025-01-26,Completed,QRIS
903423,1417,14,2025-12-31,Cancelled,QRIS
903424,1465,10,2025-10-13,Completed,E-Wallet
903425,1500,15,2025-10-15,Completed,Tunai
903426,1485,21,2025-10-11,Completed,E-Wallet
903427,1474,17,2025-10-06,Completed,Kartu Debit
903428,1107,17,2025-02-01,Cancelled,Kartu Debit
903429,1165,20,2025-09-17,Pending,E-Wallet
903430,1262,10,2025-12-08,Pending,E-Wallet
903431,1493,15,2025-09-21,Completed,Kartu Debit
903432,1453,23,2025-05-01,Completed,QRIS
903433,1120,11,2025-02-21,Pending,QRIS
903434,1098,14,2025-12-17,Completed,E-Wallet
903435,1416,18,2025-10-25,Completed,QRIS
903436,1024,17,2025-03-15,Completed,Kartu Kredit
903437,1221,18,2025-05-19,Completed,E-Wallet
903438,1428,12,2025-10-22,Cancelled,Tunai
903439,1197,22,2025-08-14,Pending,QRIS
903440,1319,15,2025-09-02,Pending,Tunai
903441,1500,21,2025-06-14,Completed,Tunai
903442,1405,23,2025-08-01,Pending,Kartu Debit
903443,1423,21,2025-08-17,Completed,Kartu Debit
903444,1044,24,2025-07-09,Cancelled,Kartu Debit
903445,1306,20,2025-05-05,Completed,QRIS
903446,1041,14,2025-01-18,Completed,Tunai
903447,1293,11,2025-05-11,Completed,Kartu Kredit
903448,1150,21,2025-07-31,Completed,Kartu Debit
903449,1180,12,2025-07-04,Completed,QRIS
903450,1217,10,2025-02-12,Completed,Tunai
903451,1379,11,2025-02-15,Pending,QRIS
903452,1349,20,2025-07-10,Completed,Tunai
903453,1012,14,2025-05-04,Completed,Kartu Debit
903454,1132,11,2025-11-20,Completed,Kartu Debit
903455,1118,22,2025-03-22,Cancelled,E-Wallet
903456,1030,12,2025-07-05,Completed,Kartu Kredit
903457,1150,14,2025-07-14,Pending,Kartu Kredit
903458,1341,18,2025-04-27,Completed,Tunai
903459,1408,13,2025-08-16,Cancelled,E-Wallet
903460,1235,21,2025-06-16,Pending,QRIS
903461,1295,20,2025-06-08,Completed,Kartu Debit
903462,1245,22,2025-05-05,Completed,Kartu Kredit
903463,1180,11,2025-10-16,Completed,Tunai
903464,1386,10,2025-12-21,Pending,QRIS
903465,1297,17,2025-01-08,Pending,Kartu Debit
903466,1376,19,2025-11-30,Cancelled,Kartu Kredit
903467,1434,23,2025-08-28,Completed,E-Wallet
903468,1426,22,2025-11-14,Cancelled,Tunai
903469,1364,20,2025-12-02,Completed,Kartu Kredit
903470,1488,13,2025-01-06,Cancelled,Kartu Kredit
903471,1357,22,2025-03-15,Completed,Kartu Kredit
903472,1419,16,2025-01-12,Completed,Kartu Kredit
903473,1395,19,2025-05-27,Completed,Kartu Debit
903474,1204,22,2025-02-22,Completed,Kartu Debit
903475,1252,11,2025-08-04,Completed,Tunai
903476,1484,20,2025-08-08,Pending,Kartu Debit
903477,1089,15,2025-11-07,Completed,Kartu Debit
903478,1179,16,2025-11-10,Completed,Tunai
903479,1107,10,2025-09-02,Cancelled,QRIS
903480,1387,23,2025-06-07,Cancelled,Tunai
903481,1246,14,2025-04-29,Completed,Kartu Kredit
903482,1061,20,2025-12-22,Completed,Tunai
903483,1307,24,2025-02-18,Completed,Kartu Kredit
903484,1464,21,2025-01-31,Completed,Tunai
903485,1370,17,2025-07-02,Cancelled,Kartu Debit
903486,1157,20,2025-10-09,Cancelled,Kartu Debit
903487,1375,12,2025-08-18,Completed,E-Wallet
903488,1039,16,2025-03-23,Completed,QRIS
903489,1346,22,2025-12-26,Pending,E-Wallet
903490,1427,14,2025-11-01,Completed,E-Wallet
903491,1439,22,2025-03-26,Pending,Kartu Kredit
903492,1136,11,2025-12-27,Completed,Kartu Kredit
903493,1398,22,2025-05-24,Completed,E-Wallet
903494,1041,19,2025-04-18,Completed,E-Wallet
903495,1059,21,2025-06-15,Pending,Kartu Debit
903496,1024,21,2025-12-24,Cancelled,QRIS
903497,1359,23,2025-08-16,Completed,Kartu Kredit
903498,1043,23,2025-01-03,Completed,Kartu Debit
903499,1213,11,2025-04-17,Pending,Kartu Kredit
903500,1044,14,2025-05-08,Completed,Tunai
903501,1043,11,2025-10-13,Cancelled,QRIS
903502,1458,15,2025-05-05,Completed,QRIS
903503,1311,16,2025-08-02,Completed,Kartu Debit
903504,1087,12,2025-06-08,Completed,Kartu Debit
903505,1340,21,2025-12-21,Pending,Kartu Kredit
903506,1173,23,2025-05-13,Completed,Tunai
903507,1286,23,2025-02-19,Completed,QRIS
903508,1088,16,2025-09-09,Cancelled,Tunai
903509,1320,24,2025-05-14,Completed,Kartu Kredit
903510,1343,18,2025-12-03,Completed,E-Wallet
903511,1151,12,2025-01-03,Completed,Kartu Kredit
903512,1334,22,2025-08-28,Completed,Kartu Kredit
903513,1063,23,2025-08-24,Completed,Kartu Debit
903514,1042,21,2025-08-23,Completed,QRIS
903515,1248,17,2025-01-24,Completed,Kartu Kredit
903516,1006,20,2025-10-31,Completed,QRIS
903517,1238,24,2025-05-24,Cancelled,QRIS
903518,1434,18,2025-10-04,Completed,QRIS
903519,1032,18,2025-04-21,Completed,QRIS
903520,1077,15,2025-09-09,Cancelled,QRIS
903521,1087,21,2025-01-25,Cancelled,Kartu Kredit
903522,1454,24,2025-11-15,Completed,Kartu Debit
903523,1386,11,2025-08-12,Cancelled,Kartu Kredit
903524,1383,13,2025-07-17,Completed,E-Wallet
903525,1168,23,2025-05-22,Completed,QRIS
903526,1419,23,2025-10-02,Completed,Kartu Debit
903527,1328,10,2025-08-12,Completed,Kartu Debit
903528,1366,16,2025-01-01,Cancelled,Tunai
903529,1240,24,2025-11-09,Completed,Kartu Debit
903530,1097,10,2025-12-18,Completed,Kartu Debit
903531,1280,24,2025-06-17,Completed,Kartu Debit
903532,1013,16,2025-03-23,Pending,E-Wallet
903533,1460,10,2025-03-01,Completed,Kartu Debit
903534,1243,20,2025-06-26,Completed,Kartu Debit
903535,1062,24,2025-09-29,Cancelled,Kartu Debit
903536,1048,23,2025-05-29,Completed,E-Wallet
903537,1324,24,2025-01-22,Completed,Kartu Debit
903538,1469,23,2025-04-19,Completed,E-Wallet
903539,1291,24,2025-03-19,Cancelled,Kartu Debit
903540,1102,16,2025-01-24,Completed,QRIS
903541,1153,19,2025-02-14,Completed,Kartu Debit
903542,1337,14,2025-06-11,Cancelled,Tunai
903543,1196,21,2025-04-30,Cancelled,QRIS
903544,1114,21,2025-09-23,Pending,E-Wallet
903545,1394,12,2025-06-16,Completed,Tunai
903546,1428,18,2025-08-11,Completed,Kartu Kredit
903547,1104,16,2025-09-15,Completed,Kartu Debit
903548,1500,12,2025-04-14,Completed,QRIS
903549,1203,12,2025-02-23,Completed,Tunai
903550,1294,16,2025-01-06,Completed,Kartu Kredit
903551,1279,20,2025-05-17,Completed,Kartu Debit
903552,1227,10,2025-04-22,Completed,QRIS
903553,1283,19,2025-01-23,Completed,Tunai
903554,1470,21,2025-08-23,Cancelled,E-Wallet
903555,1153,10,2025-06-13,Cancelled,Tunai
903556,1329,22,2025-06-21,Cancelled,E-Wallet
903557,1487,20,2025-02-20,Completed,Kartu Kredit
903558,1343,15,2025-07-18,Completed,Kartu Debit
903559,1181,20,2025-11-12,Completed,Kartu Kredit
903560,1392,11,2025-06-20,Completed,Kartu Kredit
903561,1219,15,2025-11-20,Completed,Kartu Debit
903562,1313,12,2025-10-21,Pending,QRIS
903563,1265,12,2025-08-13,Cancelled,E-Wallet
903564,1452,14,2025-08-05,Cancelled,Tunai
903565,1027,18,2025-06-09,Completed,Kartu Kredit
903566,1297,12,2025-07-30,Completed,Kartu Kredit
903567,1040,12,2025-08-08,Completed,Kartu Debit
903568,1306,11,2025-08-09,Completed,Kartu Debit
903569,1373,14,2025-11-30,Cancelled,E-Wallet
903570,1421,21,2025-03-08,Completed,Tunai
903571,1055,10,2025-08-18,Completed,Tunai
903572,1487,10,2025-07-28,Completed,E-Wallet
903573,1391,20,2025-07-31,Completed,E-Wallet
903574,1211,10,2025-03-22,Pending,Kartu Debit
903575,1379,12,2025-01-31,Completed,QRIS
903576,1051,16,2025-05-21,Cancelled,E-Wallet
903577,1495,12,2025-11-05,Completed,Kartu Kredit
903578,1177,20,2025-08-22,Pending,Kartu Kredit
903579,1369,14,2025-11-14,Completed,E-Wallet
903580,1150,14,2025-03-30,Pending,Tunai
903581,1066,18,2025-03-06,Completed,Kartu Debit
903582,1393,23,2025-09-28,Cancelled,Kartu Debit
903583,1334,12,2025-04-25,Completed,E-Wallet
903584,1111,11,2025-05-03,Pending,Kartu Debit
903585,1064,12,2025-09-25,Completed,QRIS
903586,1158,20,2025-03-19,Completed,Tunai
903587,1254,18,2025-09-16,Pending,E-Wallet
903588,1327,16,2025-03-08,Completed,E-Wallet
903589,1391,24,2025-04-14,Completed,Kartu Kredit
903590,1263,19,2025-11-25,Completed,Kartu Kredit
903591,1154,15,2025-05-22,Completed,QRIS
903592,1052,16,2025-06-30,Completed,Kartu Debit
903593,1493,13,2025-02-06,Cancelled,Kartu Kredit
903594,1238,16,2025-07-04,Cancelled,QRIS
903595,1271,16,2025-06-07,Cancelled,Tunai
903596,1333,22,2025-08-04,Completed,QRIS
903597,1351,12,2025-12-29,Completed,Kartu Debit
903598,1134,22,2025-04-16,Pending,Kartu Kredit
903599,1376,11,2025-06-08,Cancelled,Kartu Debit
903600,1348,19,2025-11-30,Completed,E-Wallet
903601,1393,17,2025-08-17,Cancelled,QRIS
903602,1031,15,2025-12-12,Completed,Tunai
903603,1046,20,2025-09-30,Completed,Kartu Kredit
903604,1380,15,2025-08-01,Completed,QRIS
903605,1394,11,2025-01-01,Completed,Kartu Kredit
903606,1429,24,2025-07-22,Completed,Kartu Kredit
903607,1043,22,2025-01-31,Completed,QRIS
903608,1096,11,2025-06-09,Cancelled,Kartu Kredit
903609,1429,16,2025-06-21,Completed,Kartu Kredit
903610,1306,10,2025-09-09,Cancelled,Tunai
903611,1104,10,2025-10-22,Cancelled,Kartu Kredit
903612,1440,23,2025-01-26,Completed,Kartu Kredit
903613,1222,23,2025-08-24,Completed,Kartu Debit
903614,1212,17,2025-01-17,Pending,Tunai
903615,1263,20,2025-09-08,Pending,Tunai
903616,1319,16,2025-09-29,Cancelled,Kartu Kredit
903617,1417,15,2025-10-30,Completed,QRIS
903618,1411,13,2025-07-16,Completed,E-Wallet
903619,1392,21,2025-09-25,Completed,Kartu Debit
